meanRaw,PercNeg,mean,Low,Up,SampLow,SampUp,SampMeanLow,SampMeanUp,STDSamp,STDSampLow,STDSampUp
0.406039597603264,0.288770053475936,0.406958887925693,0.304032673760481,0.499930824276663,0.0539315277546281,0.722672218980928,0.404878901933033,0.408945519141706,0.216729602783915,0.214666380775052,0.218584540894073
0.397648349618253,0.249554367201426,0.398322416294955,0.289737897585955,0.496692056410399,0.0345538946764731,0.715880527219025,0.396226718163179,0.40036767176901,0.21554608205675,0.213551253827645,0.21758589735362
0.329593972977628,0.199643493761141,0.330090843272004,0.241034593501267,0.413853823504116,0.0331491798236126,0.647728998885166,0.328064065215291,0.33228230969927,0.187066661756581,0.185317383407485,0.189029111614623
0.32238560067304,0.213903743315508,0.322857942040477,0.233450480887063,0.407373720254624,0.0308066530371115,0.643410007812526,0.320994670507399,0.324871655928262,0.18575211030929,0.184110303219946,0.187975917919319
0.160023507575512,0.249554367201426,0.160426496173799,0.0816173649723475,0.260982077935147,0,0.395632487335961,0.158983042933652,0.161571343268859,0.115348774692376,0.114287020776054,0.116405856070396
0.159693600859267,0.238859180035651,0.160029590024094,0.0799799272145326,0.26024046722314,0,0.395632487335961,0.158776556756503,0.161482802627869,0.1156153584902,0.114501420625719,0.116594015791939
0.0866692928476702,0.192513368983957,0.0869165544366457,0.0346155813191424,0.164620199169025,0,0.234585947429793,0.0861879156613179,0.087786641767699,0.0686895476452657,0.0680493718613603,0.0693871783368524
0.0867940837387421,0.199643493761141,0.0869956233676598,0.0346190727987745,0.164506699917675,0,0.2352181612117,0.0860756399896993,0.0878711765714094,0.0688219800503066,0.0682885595083483,0.0693832075450886
